player_id,game_id,session_duration_hours,money_spent,age,avg_bet_amount,company,rtp
148,14,0.55,18.37,49,33.52,Microgaming,0.9396
150,14,1.29,21.35,35,16.57,Microgaming,0.9396
151,14,0.6,14.85,34,24.81,Microgaming,0.9396
152,14,1.51,106.26,58,70.46,Microgaming,0.9396
154,14,3.21,163.82,55,51.02,Microgaming,0.9396
155,14,5.12,77.5,39,15.13,Microgaming,0.9396
155,14,3.31,50.09,39,15.13,Microgaming,0.9396
158,14,1.17,37.7,45,32.15,Microgaming,0.9396
158,14,5.09,163.72,45,32.15,Microgaming,0.9396
164,14,3.53,103.01,29,29.21,Microgaming,0.9396
166,14,3.26,162.08,62,49.76,Microgaming,0.9396
167,14,4.71,395.75,55,84.05,Microgaming,0.9396
168,14,1.07,12.75,26,11.88,Microgaming,0.9396
168,14,1.55,18.43,26,11.88,Microgaming,0.9396
168,14,1.36,16.13,26,11.88,Microgaming,0.9396
168,14,2.33,27.7,26,11.88,Microgaming,0.9396
169,14,1.97,191.12,65,97.14,Microgaming,0.9396
176,14,4.75,288.74,69,60.78,Microgaming,0.9396
178,14,4.36,181.15,44,41.56,Microgaming,0.9396
184,14,1.65,3.75,28,2.28,Microgaming,0.9396
184,14,4.73,10.78,28,2.28,Microgaming,0.9396
184,14,3.59,8.18,28,2.28,Microgaming,0.9396
184,14,2.8,6.39,28,2.28,Microgaming,0.9396
192,14,3.19,271.14,50,85.06,Microgaming,0.9396
195,14,2.95,65.72,49,22.24,Microgaming,0.9396
198,14,1.84,52.37,19,28.41,Microgaming,0.9396
198,14,5.26,149.54,19,28.41,Microgaming,0.9396
200,14,3.66,185.71,68,50.78,Microgaming,0.9396
203,14,3.72,103.18,49,27.76,Microgaming,0.9396
204,14,3.3,213.53,50,64.64,Microgaming,0.9396
215,14,0.63,43.65,66,69.03,Microgaming,0.9396
215,14,4.9,338.16,66,69.03,Microgaming,0.9396
215,14,4.62,318.95,66,69.03,Microgaming,0.9396
215,14,2.51,173.13,66,69.03,Microgaming,0.9396
220,14,3.2,103.39,41,32.3,Microgaming,0.9396
222,14,5.28,176.98,46,33.51,Microgaming,0.9396
233,14,2.23,193.64,62,86.72,Microgaming,0.9396
235,14,2.82,128.36,43,45.5,Microgaming,0.9396
235,14,3.99,181.59,43,45.5,Microgaming,0.9396
237,14,3.73,258.84,62,69.46,Microgaming,0.9396
237,14,2.56,177.48,62,69.46,Microgaming,0.9396
237,14,3.57,248.11,62,69.46,Microgaming,0.9396
238,14,5.39,162.87,70,30.21,Microgaming,0.9396
240,14,1.69,42.51,38,25.08,Microgaming,0.9396
241,14,3.67,139.55,69,38.04,Microgaming,0.9396
241,14,4.13,157.28,69,38.04,Microgaming,0.9396
241,14,2.13,80.93,69,38.04,Microgaming,0.9396
244,14,3.21,261.3,61,81.41,Microgaming,0.9396
248,14,3.56,264.84,63,74.41,Microgaming,0.9396
248,14,3.05,227.27,63,74.41,Microgaming,0.9396
248,14,5.39,400.77,63,74.41,Microgaming,0.9396
251,14,1.83,88.92,35,48.57,Microgaming,0.9396
252,14,2.59,168.79,66,65.21,Microgaming,0.9396
258,14,0.92,39.2,33,42.39,Microgaming,0.9396
258,14,3.54,150.2,33,42.39,Microgaming,0.9396
258,14,1.78,75.32,33,42.39,Microgaming,0.9396
258,14,5.24,221.96,33,42.39,Microgaming,0.9396
258,14,0.97,41.13,33,42.39,Microgaming,0.9396
260,14,3.93,142.87,39,36.35,Microgaming,0.9396
260,14,4.41,160.16,39,36.35,Microgaming,0.9396
264,14,4.63,384.15,54,83.04,Microgaming,0.9396
268,14,2.59,58.05,37,22.38,Microgaming,0.9396
270,14,1.37,52.5,54,38.41,Microgaming,0.9396
275,14,2.68,106.5,60,39.79,Microgaming,0.9396
275,14,1.68,66.69,60,39.79,Microgaming,0.9396
276,14,2.07,63.63,44,30.7,Microgaming,0.9396
276,14,4.8,147.29,44,30.7,Microgaming,0.9396
276,14,4.82,147.86,44,30.7,Microgaming,0.9396
282,14,1.81,82.97,43,45.75,Microgaming,0.9396
284,14,3.8,188.08,43,49.53,Microgaming,0.9396
287,14,3.72,106.78,44,28.68,Microgaming,0.9396
287,14,0.63,18.01,44,28.68,Microgaming,0.9396
291,14,0.62,30.04,70,48.4,Microgaming,0.9396
293,14,0.88,8.09,23,9.14,Microgaming,0.9396
297,14,3.62,96.57,41,26.68,Microgaming,0.9396
297,14,1.04,27.63,41,26.68,Microgaming,0.9396
299,14,4.99,58.38,24,11.69,Microgaming,0.9396
301,14,4.56,138.13,41,30.28,Microgaming,0.9396
301,14,4.72,142.92,41,30.28,Microgaming,0.9396
301,14,2.36,71.44,41,30.28,Microgaming,0.9396
303,14,0.63,6.57,27,10.43,Microgaming,0.9396
303,14,3.12,32.57,27,10.43,Microgaming,0.9396
304,14,0.6,14.83,39,24.9,Microgaming,0.9396
305,14,1.39,59.52,42,42.75,Microgaming,0.9396
306,14,4.36,158.87,42,36.44,Microgaming,0.9396
307,14,4.08,70.83,29,17.38,Microgaming,0.9396
307,14,0.99,17.21,29,17.38,Microgaming,0.9396
312,14,1.34,67.63,69,50.53,Microgaming,0.9396
315,14,3.51,118.31,55,33.69,Microgaming,0.9396
316,14,4.43,95.67,44,21.59,Microgaming,0.9396
318,14,3.63,107.73,40,29.7,Microgaming,0.9396
330,14,3.76,133.57,49,35.48,Microgaming,0.9396
334,14,1.84,143.09,52,77.66,Microgaming,0.9396
334,14,1.81,140.23,52,77.66,Microgaming,0.9396
334,14,3.23,250.6,52,77.66,Microgaming,0.9396
343,14,4.51,89.34,20,19.83,Microgaming,0.9396
345,14,4.29,100.3,44,23.36,Microgaming,0.9396
346,14,3.87,115.11,26,29.72,Microgaming,0.9396
346,14,5.19,154.39,26,29.72,Microgaming,0.9396
347,14,2.65,39.11,29,14.74,Microgaming,0.9396
347,14,1.9,28.0,29,14.74,Microgaming,0.9396
347,14,1.31,19.35,29,14.74,Microgaming,0.9396
352,14,4.03,259.31,63,64.42,Microgaming,0.9396
357,14,1.61,71.18,51,44.17,Microgaming,0.9396
360,14,0.86,23.47,48,27.26,Microgaming,0.9396
361,14,0.63,40.43,60,64.05,Microgaming,0.9396
361,14,4.53,290.42,60,64.05,Microgaming,0.9396
364,14,2.02,44.65,45,22.12,Microgaming,0.9396
364,14,1.11,24.58,45,22.12,Microgaming,0.9396
365,14,4.36,348.13,60,79.82,Microgaming,0.9396
365,14,1.83,146.37,60,79.82,Microgaming,0.9396
366,14,4.17,132.1,31,31.69,Microgaming,0.9396
366,14,1.62,51.26,31,31.69,Microgaming,0.9396
366,14,3.85,121.86,31,31.69,Microgaming,0.9396
367,14,1.27,43.88,34,34.55,Microgaming,0.9396
368,14,2.71,72.7,31,26.85,Microgaming,0.9396
368,14,1.18,31.81,31,26.85,Microgaming,0.9396
368,14,0.81,21.75,31,26.85,Microgaming,0.9396
370,14,1.7,60.79,36,35.79,Microgaming,0.9396
370,14,0.93,33.13,36,35.79,Microgaming,0.9396
370,14,3.34,119.37,36,35.79,Microgaming,0.9396
370,14,2.43,87.08,36,35.79,Microgaming,0.9396
371,14,1.34,82.13,55,61.25,Microgaming,0.9396
374,14,3.53,297.63,60,84.35,Microgaming,0.9396
375,14,2.07,189.45,52,91.61,Microgaming,0.9396
378,14,3.9,222.84,70,57.19,Microgaming,0.9396
379,14,3.65,105.18,26,28.8,Microgaming,0.9396
379,14,3.14,90.33,26,28.8,Microgaming,0.9396
380,14,5.31,136.42,26,25.7,Microgaming,0.9396
382,14,3.77,148.8,32,39.51,Microgaming,0.9396
382,14,0.59,23.32,32,39.51,Microgaming,0.9396
385,14,3.94,190.4,35,48.33,Microgaming,0.9396
386,14,5.18,325.42,66,62.86,Microgaming,0.9396
387,14,5.29,444.44,54,84.03,Microgaming,0.9396
387,14,3.27,275.17,54,84.03,Microgaming,0.9396
391,14,4.34,352.24,61,81.14,Microgaming,0.9396
391,14,4.93,399.73,61,81.14,Microgaming,0.9396
393,14,2.77,108.86,51,39.28,Microgaming,0.9396
393,14,2.48,97.44,51,39.28,Microgaming,0.9396
394,14,5.32,365.07,68,68.66,Microgaming,0.9396
394,14,1.61,110.21,68,68.66,Microgaming,0.9396
398,14,1.15,50.48,39,44.0,Microgaming,0.9396
398,14,0.83,36.44,39,44.0,Microgaming,0.9396
399,14,1.12,46.72,67,41.8,Microgaming,0.9396
399,14,4.55,189.98,67,41.8,Microgaming,0.9396
399,14,2.44,101.97,67,41.8,Microgaming,0.9396
403,14,2.16,163.17,61,75.53,Microgaming,0.9396
404,14,0.91,80.42,51,88.25,Microgaming,0.9396
406,14,4.0,63.15,21,15.79,Microgaming,0.9396
410,14,2.48,87.59,61,35.37,Microgaming,0.9396
410,14,4.75,168.13,61,35.37,Microgaming,0.9396
410,14,1.81,63.95,61,35.37,Microgaming,0.9396
418,14,4.38,59.94,26,13.69,Microgaming,0.9396
419,14,3.92,365.5,60,93.16,Microgaming,0.9396
419,14,4.35,405.67,60,93.16,Microgaming,0.9396
419,14,2.85,265.38,60,93.16,Microgaming,0.9396
419,14,0.86,79.81,60,93.16,Microgaming,0.9396
419,14,1.25,116.57,60,93.16,Microgaming,0.9396
419,14,1.26,117.71,60,93.16,Microgaming,0.9396
419,14,4.65,433.63,60,93.16,Microgaming,0.9396
423,14,4.79,213.37,37,44.52,Microgaming,0.9396
426,14,4.32,397.85,50,92.01,Microgaming,0.9396
431,14,4.26,361.33,55,84.74,Microgaming,0.9396
431,14,4.35,368.98,55,84.74,Microgaming,0.9396
432,14,2.38,72.92,56,30.69,Microgaming,0.9396
432,14,2.29,70.19,56,30.69,Microgaming,0.9396
433,14,1.55,70.92,55,45.77,Microgaming,0.9396
435,14,2.14,35.55,19,16.6,Microgaming,0.9396
437,14,3.06,257.29,60,84.0,Microgaming,0.9396
437,14,1.34,112.42,60,84.0,Microgaming,0.9396
437,14,3.85,323.76,60,84.0,Microgaming,0.9396
438,14,1.39,110.01,60,79.05,Microgaming,0.9396
438,14,3.6,284.95,60,79.05,Microgaming,0.9396
438,14,4.06,321.11,60,79.05,Microgaming,0.9396
442,14,3.33,74.01,45,22.21,Microgaming,0.9396
442,14,3.95,87.82,45,22.21,Microgaming,0.9396
442,14,2.73,60.55,45,22.21,Microgaming,0.9396
443,14,2.67,165.77,61,62.11,Microgaming,0.9396
444,14,4.91,106.15,42,21.6,Microgaming,0.9396
445,14,0.64,15.52,40,24.22,Microgaming,0.9396
445,14,2.85,68.98,40,24.22,Microgaming,0.9396
445,14,2.69,65.24,40,24.22,Microgaming,0.9396
445,14,3.74,90.55,40,24.22,Microgaming,0.9396
447,14,4.34,117.54,38,27.08,Microgaming,0.9396
450,14,4.4,347.49,64,79.04,Microgaming,0.9396
450,14,5.41,427.75,64,79.04,Microgaming,0.9396
450,14,5.28,417.47,64,79.04,Microgaming,0.9396
450,14,2.45,193.78,64,79.04,Microgaming,0.9396
452,14,4.47,205.98,30,46.12,Microgaming,0.9396
455,14,1.32,22.15,24,16.76,Microgaming,0.9396
459,14,3.96,204.03,62,51.46,Microgaming,0.9396
459,14,3.53,181.86,62,51.46,Microgaming,0.9396
459,14,2.49,127.95,62,51.46,Microgaming,0.9396
459,14,1.71,88.18,62,51.46,Microgaming,0.9396
459,14,5.15,265.11,62,51.46,Microgaming,0.9396
463,14,1.92,103.23,69,53.7,Microgaming,0.9396
465,14,2.39,62.32,23,26.12,Microgaming,0.9396
465,14,3.29,85.87,23,26.12,Microgaming,0.9396
465,14,4.85,126.78,23,26.12,Microgaming,0.9396
465,14,2.03,53.06,23,26.12,Microgaming,0.9396
465,14,3.32,86.68,23,26.12,Microgaming,0.9396
471,14,2.25,51.38,23,22.81,Microgaming,0.9396
472,14,2.8,38.75,26,13.84,Microgaming,0.9396
472,14,3.66,50.66,26,13.84,Microgaming,0.9396
472,14,5.17,71.52,26,13.84,Microgaming,0.9396
476,14,1.01,26.91,26,26.69,Microgaming,0.9396
476,14,1.9,50.74,26,26.69,Microgaming,0.9396
477,14,1.4,71.17,59,50.85,Microgaming,0.9396
478,14,5.03,95.41,19,18.95,Microgaming,0.9396
478,14,4.04,76.49,19,18.95,Microgaming,0.9396
480,14,1.32,42.25,63,32.0,Microgaming,0.9396
480,14,3.67,117.36,63,32.0,Microgaming,0.9396
482,14,0.77,15.76,25,20.44,Microgaming,0.9396
483,14,1.09,97.05,70,89.27,Microgaming,0.9396
485,14,0.65,54.88,70,84.73,Microgaming,0.9396
485,14,2.7,228.9,70,84.73,Microgaming,0.9396
2,35,1.49,75.48,53,50.78,IGT,0.872
2,35,3.95,200.55,53,50.78,IGT,0.872
8,35,3.84,73.05,28,19.01,IGT,0.872
12,35,2.48,42.01,32,16.92,IGT,0.872
13,35,1.49,56.66,65,38.05,IGT,0.872
13,35,3.74,142.22,65,38.05,IGT,0.872
13,35,1.5,56.91,65,38.05,IGT,0.872
13,35,1.11,42.12,65,38.05,IGT,0.872
13,35,0.61,23.15,65,38.05,IGT,0.872
13,35,4.83,183.6,65,38.05,IGT,0.872
13,35,1.88,71.71,65,38.05,IGT,0.872
17,35,3.17,308.76,66,97.47,IGT,0.872
20,35,4.07,283.04,64,69.46,IGT,0.872
21,35,1.99,63.02,36,31.66,IGT,0.872
21,35,0.78,24.64,36,31.66,IGT,0.872
31,35,0.98,38.51,31,39.18,IGT,0.872
31,35,2.1,82.45,31,39.18,IGT,0.872
31,35,4.35,170.61,31,39.18,IGT,0.872
32,35,3.4,299.57,68,88.1,IGT,0.872
34,35,0.69,23.4,57,33.96,IGT,0.872
35,35,3.99,152.34,49,38.2,IGT,0.872
36,35,3.39,258.02,59,76.16,IGT,0.872
37,35,1.02,14.25,21,14.04,IGT,0.872
37,35,1.02,14.37,21,14.04,IGT,0.872
38,35,1.13,45.71,55,40.37,IGT,0.872
38,35,3.86,155.68,55,40.37,IGT,0.872
39,35,3.58,173.73,52,48.5,IGT,0.872
42,35,1.16,70.62,65,60.65,IGT,0.872
42,35,4.88,296.14,65,60.65,IGT,0.872
42,35,1.69,102.7,65,60.65,IGT,0.872
42,35,4.09,248.12,65,60.65,IGT,0.872
46,35,1.44,142.47,68,99.21,IGT,0.872
51,35,4.82,121.21,31,25.14,IGT,0.872
51,35,5.11,128.36,31,25.14,IGT,0.872
55,35,3.14,299.09,59,95.14,IGT,0.872
56,35,4.84,271.07,64,56.01,IGT,0.872
56,35,1.42,79.69,64,56.01,IGT,0.872
57,35,4.85,43.89,28,9.05,IGT,0.872
61,35,5.08,442.77,70,87.09,IGT,0.872
61,35,2.88,250.95,70,87.09,IGT,0.872
65,35,1.97,140.39,58,71.4,IGT,0.872
65,35,0.83,58.93,58,71.4,IGT,0.872
65,35,2.62,187.01,58,71.4,IGT,0.872
73,35,3.78,180.12,35,47.68,IGT,0.872
75,35,1.67,157.62,59,94.2,IGT,0.872
75,35,1.94,182.53,59,94.2,IGT,0.872
78,35,3.72,281.03,60,75.56,IGT,0.872
78,35,4.72,356.82,60,75.56,IGT,0.872
81,35,3.1,5.71,24,1.84,IGT,0.872
81,35,3.03,5.57,24,1.84,IGT,0.872
89,35,0.57,13.29,19,23.17,IGT,0.872
89,35,4.0,92.62,19,23.17,IGT,0.872
92,35,5.08,352.46,59,69.37,IGT,0.872
100,35,1.92,170.8,58,89.09,IGT,0.872
102,35,3.39,74.1,21,21.86,IGT,0.872
103,35,4.31,67.91,20,15.76,IGT,0.872
103,35,0.74,11.67,20,15.76,IGT,0.872
103,35,2.22,35.0,20,15.76,IGT,0.872
110,35,2.81,10.9,21,3.88,IGT,0.872
110,35,4.04,15.68,21,3.88,IGT,0.872
115,35,2.53,27.01,27,10.68,IGT,0.872
115,35,3.21,34.24,27,10.68,IGT,0.872
115,35,4.8,51.21,27,10.68,IGT,0.872
116,35,4.82,191.21,45,39.69,IGT,0.872
116,35,4.66,185.14,45,39.69,IGT,0.872
120,35,3.43,35.48,20,10.35,IGT,0.872
125,35,0.9,53.43,64,59.64,IGT,0.872
126,35,1.55,69.95,39,45.24,IGT,0.872
127,35,3.42,130.6,55,38.17,IGT,0.872
127,35,1.34,51.31,55,38.17,IGT,0.872
129,35,2.38,8.21,25,3.45,IGT,0.872
137,35,4.06,98.19,28,24.19,IGT,0.872
137,35,1.5,36.3,28,24.19,IGT,0.872
137,35,4.96,119.95,28,24.19,IGT,0.872
137,35,2.91,70.33,28,24.19,IGT,0.872
137,35,1.37,33.24,28,24.19,IGT,0.872
141,35,1.12,35.98,34,32.14,IGT,0.872
141,35,0.92,29.45,34,32.14,IGT,0.872
141,35,0.98,31.48,34,32.14,IGT,0.872
141,35,4.26,136.8,34,32.14,IGT,0.872
143,35,4.39,349.97,50,79.65,IGT,0.872
152,35,3.03,213.72,58,70.46,IGT,0.872
152,35,3.98,280.67,58,70.46,IGT,0.872
158,35,4.49,144.43,45,32.15,IGT,0.872
163,35,3.38,263.35,58,77.9,IGT,0.872
163,35,4.72,368.06,58,77.9,IGT,0.872
164,35,1.23,35.82,29,29.21,IGT,0.872
164,35,4.82,140.65,29,29.21,IGT,0.872
164,35,0.61,17.94,29,29.21,IGT,0.872
164,35,3.75,109.63,29,29.21,IGT,0.872
164,35,3.39,98.92,29,29.21,IGT,0.872
167,35,0.57,47.84,55,84.05,IGT,0.872
171,35,3.81,13.34,28,3.5,IGT,0.872
171,35,3.53,12.34,28,3.5,IGT,0.872
171,35,1.96,6.87,28,3.5,IGT,0.872
171,35,4.58,16.04,28,3.5,IGT,0.872
171,35,1.44,5.03,28,3.5,IGT,0.872
176,35,1.02,62.15,69,60.78,IGT,0.872
185,35,2.31,116.43,60,50.35,IGT,0.872
188,35,4.55,44.93,28,9.87,IGT,0.872
194,35,2.23,128.16,53,57.59,IGT,0.872
194,35,1.2,68.92,53,57.59,IGT,0.872
194,35,3.05,175.41,53,57.59,IGT,0.872
195,35,3.64,80.96,49,22.24,IGT,0.872
195,35,4.09,90.95,49,22.24,IGT,0.872
196,35,2.29,48.41,28,21.17,IGT,0.872
198,35,2.04,58.09,19,28.41,IGT,0.872
208,35,4.54,208.14,43,45.84,IGT,0.872
210,35,3.11,81.6,22,26.26,IGT,0.872
222,35,2.95,98.81,46,33.51,IGT,0.872
222,35,2.42,81.18,46,33.51,IGT,0.872
223,35,4.7,459.73,50,97.81,IGT,0.872
223,35,4.14,404.8,50,97.81,IGT,0.872
238,35,4.14,125.12,70,30.21,IGT,0.872
245,35,0.98,48.9,35,49.75,IGT,0.872
245,35,0.63,31.16,35,49.75,IGT,0.872
247,35,0.88,35.31,44,40.15,IGT,0.872
247,35,3.21,129.06,44,40.15,IGT,0.872
247,35,2.54,102.11,44,40.15,IGT,0.872
247,35,1.49,59.69,44,40.15,IGT,0.872
252,35,0.94,61.42,66,65.21,IGT,0.872
252,35,4.24,276.25,66,65.21,IGT,0.872
253,35,0.81,17.85,44,22.01,IGT,0.872
253,35,2.62,57.72,44,22.01,IGT,0.872
254,35,3.55,94.43,18,26.6,IGT,0.872
254,35,4.43,117.8,18,26.6,IGT,0.872
254,35,4.14,110.0,18,26.6,IGT,0.872
264,35,3.55,294.98,54,83.04,IGT,0.872
264,35,2.75,227.95,54,83.04,IGT,0.872
264,35,5.0,414.96,54,83.04,IGT,0.872
267,35,2.92,94.28,43,32.33,IGT,0.872
278,35,2.68,60.84,18,22.73,IGT,0.872
283,35,4.31,286.36,65,66.48,IGT,0.872
284,35,3.57,177.04,43,49.53,IGT,0.872
285,35,1.61,36.42,22,22.57,IGT,0.872
285,35,3.33,75.24,22,22.57,IGT,0.872
286,35,3.06,10.87,18,3.55,IGT,0.872
290,35,2.54,42.83,27,16.88,IGT,0.872
290,35,3.25,54.83,27,16.88,IGT,0.872
292,35,2.17,36.43,25,16.79,IGT,0.872
292,35,2.81,47.12,25,16.79,IGT,0.872
292,35,1.79,30.08,25,16.79,IGT,0.872
292,35,4.3,72.27,25,16.79,IGT,0.872
292,35,3.15,52.83,25,16.79,IGT,0.872
295,35,3.56,238.92,65,67.06,IGT,0.872
295,35,3.5,234.7,65,67.06,IGT,0.872
298,35,4.47,198.56,45,44.38,IGT,0.872
300,35,3.4,212.44,59,62.49,IGT,0.872
300,35,1.09,68.37,59,62.49,IGT,0.872
303,35,3.61,37.61,27,10.43,IGT,0.872
303,35,3.29,34.31,27,10.43,IGT,0.872
303,35,3.9,40.67,27,10.43,IGT,0.872
303,35,3.49,36.37,27,10.43,IGT,0.872
303,35,3.93,41.0,27,10.43,IGT,0.872
303,35,3.11,32.49,27,10.43,IGT,0.872
303,35,3.45,35.97,27,10.43,IGT,0.872
303,35,4.18,43.6,27,10.43,IGT,0.872
303,35,4.68,48.82,27,10.43,IGT,0.872
311,35,4.99,229.78,31,46.09,IGT,0.872
311,35,4.36,201.04,31,46.09,IGT,0.872
311,35,1.82,84.01,31,46.09,IGT,0.872
311,35,0.52,23.77,31,46.09,IGT,0.872
311,35,3.37,155.48,31,46.09,IGT,0.872
320,35,3.68,109.82,28,29.86,IGT,0.872
325,35,2.28,39.57,47,17.33,IGT,0.872
325,35,3.39,58.74,47,17.33,IGT,0.872
325,35,3.53,61.24,47,17.33,IGT,0.872
326,35,1.17,34.65,40,29.59,IGT,0.872
326,35,1.03,30.41,40,29.59,IGT,0.872
336,35,1.86,102.22,70,54.85,IGT,0.872
340,35,4.99,119.22,36,23.87,IGT,0.872
341,35,3.54,278.77,63,78.76,IGT,0.872
341,35,3.53,277.91,63,78.76,IGT,0.872
349,35,3.44,9.08,28,2.64,IGT,0.872
349,35,4.62,12.2,28,2.64,IGT,0.872
349,35,5.0,13.21,28,2.64,IGT,0.872
349,35,1.83,4.84,28,2.64,IGT,0.872
350,35,3.21,49.71,22,15.5,IGT,0.872
350,35,4.92,76.21,22,15.5,IGT,0.872
352,35,2.78,178.93,63,64.42,IGT,0.872
357,35,1.49,65.74,51,44.17,IGT,0.872
365,35,4.52,360.69,60,79.82,IGT,0.872
365,35,4.05,323.14,60,79.82,IGT,0.872
365,35,3.49,278.29,60,79.82,IGT,0.872
365,35,3.48,277.46,60,79.82,IGT,0.872
365,35,2.74,218.32,60,79.82,IGT,0.872
372,35,4.04,233.08,68,57.75,IGT,0.872
373,35,2.03,44.46,43,21.92,IGT,0.872
373,35,2.66,58.2,43,21.92,IGT,0.872
373,35,1.47,32.11,43,21.92,IGT,0.872
375,35,2.13,195.02,52,91.61,IGT,0.872
376,35,0.88,3.29,28,3.75,IGT,0.872
376,35,1.44,5.41,28,3.75,IGT,0.872
376,35,3.37,12.63,28,3.75,IGT,0.872
377,35,1.2,118.52,51,98.58,IGT,0.872
386,35,4.49,282.08,66,62.86,IGT,0.872
386,35,3.37,211.61,66,62.86,IGT,0.872
386,35,1.2,75.34,66,62.86,IGT,0.872
387,35,3.01,253.15,54,84.03,IGT,0.872
387,35,4.59,385.91,54,84.03,IGT,0.872
388,35,1.33,31.35,38,23.61,IGT,0.872
391,35,3.44,279.11,61,81.14,IGT,0.872
391,35,5.06,410.66,61,81.14,IGT,0.872
391,35,1.15,93.3,61,81.14,IGT,0.872
391,35,3.49,283.4,61,81.14,IGT,0.872
393,35,1.59,62.35,51,39.28,IGT,0.872
393,35,1.09,43.0,51,39.28,IGT,0.872
393,35,4.16,163.35,51,39.28,IGT,0.872
395,35,2.8,151.41,67,54.13,IGT,0.872
395,35,4.67,252.82,67,54.13,IGT,0.872
396,35,4.21,104.89,30,24.94,IGT,0.872
406,35,1.07,16.82,21,15.79,IGT,0.872
406,35,2.78,43.9,21,15.79,IGT,0.872
406,35,2.87,45.3,21,15.79,IGT,0.872
409,35,3.52,343.31,62,97.57,IGT,0.872
409,35,1.75,170.51,62,97.57,IGT,0.872
411,35,4.25,117.09,42,27.58,IGT,0.872
412,35,1.74,156.59,62,90.18,IGT,0.872
414,35,4.13,242.24,68,58.63,IGT,0.872
415,35,5.03,156.25,31,31.09,IGT,0.872
421,35,1.77,20.57,19,11.59,IGT,0.872
426,35,2.11,193.88,50,92.01,IGT,0.872
426,35,1.82,167.7,50,92.01,IGT,0.872
427,35,0.81,67.83,59,84.24,IGT,0.872
427,35,1.23,103.22,59,84.24,IGT,0.872
431,35,3.51,297.67,55,84.74,IGT,0.872
434,35,4.01,198.07,37,49.37,IGT,0.872
435,35,1.09,18.12,19,16.6,IGT,0.872
436,35,1.2,15.02,27,12.54,IGT,0.872
438,35,2.92,230.8,60,79.05,IGT,0.872
438,35,1.09,85.99,60,79.05,IGT,0.872
441,35,4.9,89.96,41,18.35,IGT,0.872
446,35,1.56,24.5,31,15.73,IGT,0.872
449,35,4.24,197.34,42,46.54,IGT,0.872
452,35,2.4,110.67,30,46.12,IGT,0.872
457,35,4.77,158.58,39,33.26,IGT,0.872
457,35,4.19,139.42,39,33.26,IGT,0.872
457,35,4.87,161.96,39,33.26,IGT,0.872
457,35,3.88,129.18,39,33.26,IGT,0.872
457,35,1.89,62.81,39,33.26,IGT,0.872
471,35,4.07,92.93,23,22.81,IGT,0.872
480,35,1.46,46.84,63,32.0,IGT,0.872
480,35,4.03,129.01,63,32.0,IGT,0.872
480,35,1.07,34.16,63,32.0,IGT,0.872
480,35,3.65,116.65,63,32.0,IGT,0.872
480,35,4.61,147.64,63,32.0,IGT,0.872
481,35,4.89,465.21,66,95.06,IGT,0.872
484,35,1.91,116.56,54,61.1,IGT,0.872
484,35,2.59,158.26,54,61.1,IGT,0.872
484,35,3.72,227.45,54,61.1,IGT,0.872
484,35,2.65,161.68,54,61.1,IGT,0.872
484,35,1.07,65.61,54,61.1,IGT,0.872
494,35,2.33,44.3,26,19.0,IGT,0.872
497,35,0.86,64.49,59,75.31,IGT,0.872
2,33,4.7,238.6,53,50.78,Microgaming,0.8708
2,33,1.0,50.73,53,50.78,Microgaming,0.8708
8,33,0.94,17.8,28,19.01,Microgaming,0.8708
8,33,2.5,47.59,28,19.01,Microgaming,0.8708
8,33,2.0,37.97,28,19.01,Microgaming,0.8708
8,33,2.77,52.7,28,19.01,Microgaming,0.8708
10,33,3.37,97.51,20,28.97,Microgaming,0.8708
10,33,4.0,115.94,20,28.97,Microgaming,0.8708
10,33,1.49,43.06,20,28.97,Microgaming,0.8708
11,33,3.91,141.67,68,36.21,Microgaming,0.8708
11,33,4.04,146.18,68,36.21,Microgaming,0.8708
11,33,3.12,112.99,68,36.21,Microgaming,0.8708
11,33,2.62,94.98,68,36.21,Microgaming,0.8708
12,33,3.7,62.58,32,16.92,Microgaming,0.8708
12,33,4.28,72.38,32,16.92,Microgaming,0.8708
13,33,4.59,174.75,65,38.05,Microgaming,0.8708
13,33,2.91,110.87,65,38.05,Microgaming,0.8708
13,33,3.33,126.85,65,38.05,Microgaming,0.8708
13,33,1.84,70.09,65,38.05,Microgaming,0.8708
14,33,4.68,51.27,26,10.95,Microgaming,0.8708
20,33,3.66,254.56,64,69.46,Microgaming,0.8708
21,33,4.77,151.03,36,31.66,Microgaming,0.8708
21,33,1.91,60.44,36,31.66,Microgaming,0.8708
21,33,5.01,158.47,36,31.66,Microgaming,0.8708
29,33,3.34,322.28,67,96.62,Microgaming,0.8708
31,33,3.81,149.37,31,39.18,Microgaming,0.8708
32,33,4.2,369.61,68,88.1,Microgaming,0.8708
36,33,0.78,59.67,59,76.16,Microgaming,0.8708
37,33,1.14,16.04,21,14.04,Microgaming,0.8708
37,33,0.83,11.71,21,14.04,Microgaming,0.8708
37,33,1.15,16.2,21,14.04,Microgaming,0.8708
37,33,3.65,51.23,21,14.04,Microgaming,0.8708
38,33,1.92,77.43,55,40.37,Microgaming,0.8708
38,33,1.93,77.76,55,40.37,Microgaming,0.8708
38,33,3.26,131.62,55,40.37,Microgaming,0.8708
38,33,2.36,95.29,55,40.37,Microgaming,0.8708
38,33,3.75,151.29,55,40.37,Microgaming,0.8708
